filenumber,particle_id,mc_z,mc_r,pred_z,pred_r,action_z,action_r,reward
0,4.50E+17,-25.8976021,7.295275688,-42.4709015,11.72834587,-42.4709015,11.72834587,-17.1559425
0,4.50E+17,-41.9386978,11.55554771,-59.7999992,16.41796494,-59.7999992,16.41796494,-18.511326
0,4.50E+17,-42.1315994,11.6063776,-121.849998,33.2024498,-121.849998,33.2024498,-82.5918488
0,4.50E+17,-59.7999992,16.20703125,-150.449997,40.95479584,-150.449997,40.95479584,-93.9674089
0,4.50E+17,-97.5839996,25.85035324,-180.449997,49.10011673,-180.449997,49.10011673,-86.0658179
0,4.50E+17,-98.6800003,26.13593483,-214.550003,58.33837128,-214.550003,58.33837128,-120.261608
0,4.82E+17,-53.5999985,25.67327499,,,0
0,4.82E+17,-50.1200027,35.82019806,,,0
0,4.82E+17,-45.2200012,49.87182617,-45.2200012,49.87182617,-45.2200012,49.87182617,0
0,4.82E+17,-44.9799995,50.43299866,-39.4599991,66.38745117,-39.4599991,66.38745117,-16.8823861
0,4.82E+17,-39.0999985,66.24178314,-33.5999985,82.02770233,-33.5999985,82.02770233,-16.7166158
0,6.49E+17,-13.6583996,3.144819975,,,0
0,6.49E+17,-32.0181007,7.261209965,,,0
0,6.49E+17,-59.7999992,13.45368767,-59.7999992,13.45368767,-59.7999992,13.45368767,0
0,6.49E+17,-69.8000031,15.64309502,-121.550003,27.22749901,-121.550003,27.22749901,-53.0307544
0,6.49E+17,-149.850006,32.34098816,-149.850006,33.55006027,-149.850006,33.55006027,-1.20907211
0,6.49E+17,-179.550003,38.14039993,-180.449997,40.37841034,-180.449997,40.37841034,-2.41219394
0,6.49E+17,-215.449997,45.04816818,-215.449997,48.22303391,-215.449997,48.22303391,-3.17486572
0,6.49E+17,-255.449997,52.40124512,-254.550003,56.9422493,-254.550003,56.9422493,-4.62933127
0,2.48E+17,-13.9899998,3.25519371,,,0
0,2.48E+17,-14.2134991,3.306384563,,,0
0,2.48E+17,-31.3717995,7.246414185,-14.4064999,3.346334457,-14.4064999,3.346334457,-17.4078147
0,2.48E+17,-59.7999992,13.77236652,-33.0471001,7.196575165,-33.0471001,7.196575165,-27.5492041
0,2.48E+17,-60.2000008,13.86424255,-33.7667999,7.345415592,-33.7667999,7.345415592,-27.2251577
0,2.48E+17,-69.8000031,16.06574631,-60.2000008,12.7938242,-60.2000008,12.7938242,-10.142264
0,2.48E+17,-70.1999969,16.15770149,-70.1999969,14.86227417,-70.1999969,14.86227417,-1.29542732
0,2.48E+17,-121.849998,28.04816818,-82.1999969,17.35739136,-82.1999969,17.35739136,-41.0659875
0,2.48E+17,-149.850006,34.42625046,-121.550003,25.3416481,-121.550003,25.3416481,-29.722385
0,3.47E+17,-1.05244994,3.195322275,,,0
0,3.47E+17,-2.17259002,7.205350399,,,0
0,3.47E+17,-3.4135201,11.68647289,-3.4135201,11.68647289,-3.4135201,11.68647289,0
0,3.47E+17,-4.93955994,17.21595192,-4.93955994,17.21595192,-4.93955994,17.21595192,0
0,3.47E+17,-7.35999966,25.77806664,-7.35999966,25.95704651,-7.35999966,25.95704651,-0.17897987
0,3.47E+17,-10.1999998,35.92021942,-10,35.59393692,-10,35.59393692,-0.38270118
0,3.47E+17,-14.0799999,50.0721817,-10.1199999,36.21697998,-10.1199999,36.21697998,-14.410004
0,3.47E+17,-18.6199989,66.07104492,-12.8800001,50.20922852,-12.8800001,50.20922852,-16.8684559
0,3.47E+17,-23.2999992,82.17302704,-16.3400002,66.42409515,-16.3400002,66.42409515,-17.2183171
0,3.33E+17,59.75,3.394589663,,,0
0,3.33E+17,59.79999924,3.397611141,,,0
0,3.33E+17,60.25,3.424798965,60.25,3.424798965,60.25,3.424798965,0
0,3.33E+17,69.75,3.970528364,70.25,4.032389164,70.25,4.032389164,-0.50381223
0,3.33E+17,69.80000305,3.972813845,81.80000305,4.728309631,81.80000305,4.728309631,-12.0237587
0,3.33E+17,70.25,3.998503208,82.19999695,4.752139091,82.19999695,4.752139091,-11.9737377
0,3.33E+17,81.75,4.654397011,95.80000305,5.560484409,95.80000305,5.560484409,-14.0791896
0,3.33E+17,81.80000305,4.656390667,96.19999695,5.5820508,96.19999695,5.5820508,-14.4297149
0,3.33E+17,82.25,4.684718132,109.8000031,6.31586504,109.8000031,6.31586504,-27.5982483
0,3.20E+17,104.8600006,26.25411606,,,0
0,3.20E+17,121.8499985,32.12036514,,,0
0,3.20E+17,150.4499969,41.90002823,150.4499969,41.90002823,150.4499969,41.90002823,0
0,3.20E+17,180.4499969,52.16561127,180.4499969,52.16561127,180.4499969,52.16561127,0
0,3.20E+17,214.5500031,63.76945877,254.75,77.60179138,254.75,77.60179138,-42.5132118
0,3.20E+17,254.75,77.60179138,295.25,91.22296143,295.25,91.22296143,-3
0,1.40E+17,-4.36040974,3.193793774,,,0
0,1.40E+17,-9.83046055,7.160923958,,,0
0,1.40E+17,-15.8955994,11.55454445,-15.8955994,11.55454445,-15.8955994,11.55454445,0
0,1.40E+17,-16.1870003,11.76520443,-16.1870003,11.76520443,-16.1870003,11.76520443,0
0,1.40E+17,-23.6334,17.14170456,-23.6334,17.14170456,-23.6334,17.14170456,0
0,1.40E+17,-35.7600021,25.89092445,-35.7600021,25.89092445,-35.7600021,25.89092445,0
0,1.40E+17,-36.1800003,26.18663597,-36.1800003,26.18663597,-36.1800003,26.18663597,0
0,1.40E+17,-50,36.10400391,-50,36.10400391,-50,36.10400391,0
0,1.40E+17,-68.9599991,49.70772171,-68.9599991,49.70772171,-68.9599991,49.70772171,0
0,2.07E+17,59.75,4.384964943,,,0
0,2.07E+17,60.25,4.424138069,,,0
0,2.07E+17,69.75,5.13015604,69.75,5.168468952,69.75,5.168468952,-0.03831291
0,2.07E+17,70.25,5.166008472,82.25,6.147459984,82.25,6.147459984,-12.0400684
0,2.07E+17,81.75,6.0256567,95.80000305,7.252008915,95.80000305,7.252008915,-14.1034225
0,2.07E+17,82.25,6.063685417,96.25,7.288172722,96.25,7.288172722,-14.0534469
0,2.07E+17,95.75,7.069600582,109.75,8.409662247,109.75,8.409662247,-14.0639882
0,2.07E+17,109.75,8.111560822,129.75,10.0652256,129.75,10.0652256,-20.0951936
0,4.82E+17,-29.0340004,3.214159727,,,0
0,4.82E+17,-30.0031013,3.320896149,,,0
0,4.82E+17,-59.7999992,6.590689659,-60.2000008,6.635780334,-60.2000008,6.635780334,-0.40253495
0,4.82E+17,-60.2000008,6.635780334,-70.25,7.73821497,-70.25,7.73821497,-10.1102842
0,4.82E+17,-70.1999969,7.739347935,-81.75,9.006678581,-81.75,9.006678581,-11.6193243
0,4.82E+17,-82.1999969,9.065690041,-82.25,9.064103127,-82.25,9.064103127,-0.05002823
0,4.82E+17,-95.8000031,10.54778099,-96.1999969,10.6535511,-96.1999969,10.6535511,-0.41374199
0,4.82E+17,-109.800003,12.05832481,-110.199997,12.32433033,-110.199997,12.32433033,-0.48036866
0,4.82E+17,-129.800003,14.2167635,-129.800003,14.66449165,-129.800003,14.66449165,-0.44772816
0,3.83E+17,28.42560196,3.153963566,,,0
0,3.83E+17,29.77879906,3.302378893,,,0
0,3.83E+17,60.20000076,6.622725487,60.20000076,6.624616146,60.20000076,6.624616146,-0.00189066
0,3.83E+17,70.19999695,7.710968018,70.19999695,7.715155125,70.19999695,7.715155125,-0.00418711
0,3.83E+17,82.19999695,9.013126373,82.19999695,9.023370743,82.19999695,9.023370743,-0.01024437
0,3.83E+17,95.80000305,10.46516132,96.19999695,10.54324913,96.19999695,10.54324913,-0.40754487
0,3.83E+17,96.19999695,10.50761604,109.8000031,12.03465748,109.8000031,12.03465748,-13.6854675
0,3.83E+17,110.1999969,12.00060844,110.1999969,12.07840252,110.1999969,12.07840252,-0.07779408
0,3.83E+17,130.1999969,14.10595417,130.1999969,14.25745106,130.1999969,14.25745106,-0.15149689
0,6.76E+17,-59.7999992,5.308983803,,,0
0,6.76E+17,-60.2000008,5.342108727,,,0
0,6.76E+17,-69.8000031,6.207871914,-69.75,6.094871044,-69.75,6.094871044,-0.12356983
0,6.76E+17,-70.1999969,6.243648052,-70.25,6.133973122,-70.25,6.133973122,-0.12053587
0,6.76E+17,-81.8000031,7.28730917,-81.75,7.032944679,-81.75,7.032944679,-0.25923271
0,6.76E+17,-95.8000031,8.546777725,-95.75,8.133383751,-95.75,8.133383751,-0.41640711
0,6.76E+17,-109.800003,9.803616524,-109.75,9.230751038,-109.75,9.230751038,-0.57504362
0,6.76E+17,-130.199997,11.64481735,-130.199997,10.83350945,-130.199997,10.83350945,-0.81130791
0,6.76E+17,-150.199997,13.45187664,-149.800003,12.38086319,-149.800003,12.38086319,-1.1432694
0,4.50E+15,1.449660063,3.198861599,,,0
0,4.50E+15,3.994419813,7.131232262,,,0
0,4.50E+15,6.819139957,11.49640465,6.945420265,11.69129372,6.945420265,11.69129372,-0.23222503
0,4.50E+15,6.945420265,11.69129372,10.52250004,17.21790123,10.52250004,17.21790123,-6.58322796
0,4.50E+15,6.977829933,11.74171257,16.13999939,25.92453575,16.13999939,25.92453575,-16.88484
0,4.50E+15,10.52250004,17.21790123,22.81999969,36.26609039,22.81999969,36.26609039,-22.6729356
0,4.50E+15,16.34000015,26.14420128,31.63199997,49.76559067,31.63199997,49.76559067,-28.1392128
0,4.50E+15,22.93999863,36.43450928,41.62000275,65.88905334,41.62000275,65.88905334,-34.8785424
0,4.50E+15,31.6799984,49.91399765,52.04000092,81.92552185,52.04000092,81.92552185,-37.9376776
0,1.53E+17,14.41260052,3.160853863,,,0
0,1.53E+17,32.87810135,7.238452911,,,0
0,1.53E+17,59.79999924,13.18144512,60.20000076,13.26984215,60.20000076,13.26984215,-0.4096526
0,1.53E+17,60.20000076,13.26984215,121.8499985,26.87665176,121.8499985,26.87665176,-63.133727
0,1.53E+17,69.80000305,15.38101768,149.5500031,32.94701385,149.5500031,32.94701385,-81.66166
0,1.53E+17,121.8499985,26.84406662,180.4499969,39.7406044,180.4499969,39.7406044,-60.0023375
0,1.53E+17,149.5500031,32.88235474,215.1499939,47.25790787,215.1499939,47.25790787,-67.1566477
0,1.53E+17,149.8500061,32.98957062,215.4499969,47.31193161,215.4499969,47.31193161,-67.1452815
0,1.53E+17,179.5500031,39.46787262,255.1499939,54.26332474,255.1499939,54.26332474,-77.0341744
0,7.61E+17,-6.35815001,3.214728117,,,0
0,7.61E+17,-6.56169987,3.319336414,,,0
0,7.61E+17,-14.0841999,7.173017025,-14.2179003,7.257452488,-14.2179003,7.257452488,-0.15813013
0,7.61E+17,-14.1949997,7.222601414,-22.5702,11.50013828,-22.5702,11.50013828,-9.40432354
0,7.61E+17,-22.5702,11.50013828,-22.9552002,11.69568729,-22.9552002,11.69568729,-0.43181546
0,7.61E+17,-22.9552002,11.69568729,-33.9424019,17.28020477,-33.9424019,17.28020477,-12.3249924
0,7.61E+17,-33.9424019,17.28020477,-50.7799988,25.90641785,-50.7799988,25.90641785,-18.9186739
0,7.61E+17,-50.8700027,25.80780983,-70.1999969,35.93771362,-70.1999969,35.93771362,-21.823465
0,7.61E+17,-71.0080032,35.67730331,-98.0200043,50.36429977,-98.0200043,50.36429977,-30.7466432
